Date,Close,High,Low,Open,Volume
2015-04-01,27.6280517578125,27.821504320484593,27.37233906824674,27.754796072263535,162485600
2015-04-02,27.8659725189209,27.91933809418971,27.614707976255076,27.801488337926436,128880400
2015-04-06,28.317359924316406,28.352938105262208,27.64583787534428,27.67696793544134,148776000
2015-04-07,28.0194034576416,28.48857847251313,28.012732972076122,28.381847310542977,140049200
2015-04-08,27.9282283782959,28.10611586399861,27.788143128416046,27.983818005520398,149316800
2015-04-09,28.141700744628906,28.146148866152842,27.719220808765048,27.983826359755124,129936000
2015-04-10,28.261768341064453,28.286227914663616,27.85262946715282,28.00605569663922,160752000
2015-04-13,28.206178665161133,28.588637297522965,28.15281309396547,28.54416287801489,145460400
2015-04-14,28.08388328552246,28.30401775731362,27.997163593711978,28.239533579423085,102098400
2015-04-15,28.190614700317383,28.268439848011404,28.019399375390535,28.108343128381268,115881600
2015-04-16,28.054977416992188,28.261770933185833,28.04163644706391,28.07943699283474,113476000
2015-04-17,27.739227294921875,28.048305523453024,27.674743116071788,27.917114801850463,207828000
2015-04-20,28.37295150756836,28.48857721065811,27.83262014670152,27.92156390871118,188217200
2015-04-21,28.219524383544922,28.506365420044734,28.166157110114217,28.48413160080693,129740400
2015-04-22,28.599760055541992,28.655349701672606,28.088336329017185,28.237316173496495,150618000
2015-04-23,28.833229064941406,28.999997956003867,28.493020798607734,28.528598976335616,183083600
2015-04-24,28.968868255615234,29.046695096238576,28.73539112666703,29.0155650385736,178103600
2015-04-27,29.49586296081543,29.602597517346723,29.162325105730794,29.42026186129765,387816800
2015-04-28,29.0311279296875,29.916113892359117,28.81099516558888,29.898328196468167,475696000
2015-04-29,28.604202270507812,29.26015928080993,28.528601181683193,28.942188199206498,253544400
2015-04-30,27.828170776367188,28.60420158242397,27.701426480269312,28.60420158242397,332781600
2015-05-01,28.67313003540039,28.93551484929317,27.861522807023945,28.0394086024176,234050400
2015-05-04,28.61754035949707,29.033353092023468,28.519702069490858,28.795427851060936,203953200
2015-05-05,27.972707748413086,28.561956579916988,27.968259627159547,28.49524833280351,197085600
2015-05-06,27.797040939331055,28.183944315277262,27.43014901723643,28.141695650753707,288564000
2015-05-07,27.968971252441406,28.15206679371887,27.692093738472852,27.859559234892988,175763600
2015-05-08,28.49593162536621,28.49593162536621,28.158767256911965,28.286040975612977,222201600
2015-05-11,28.205652236938477,28.48252801753162,28.05158345169496,28.444569584617025,168143200
2015-05-12,28.105180740356445,28.330699748396363,27.8707283299041,28.044892198904186,192640000
2015-05-13,28.13644027709961,28.399919425982123,28.105180183465016,28.167700370734202,138776800
2015-05-14,28.79290008544922,28.79290008544922,28.393217269931714,28.4490391015852,180814000
2015-05-15,28.752716064453125,28.913483246079785,28.627675680320152,28.819702957980056,152832000
2015-05-18,29.06977653503418,29.18811854124879,28.661160333406826,28.66562703376231,203531600
2015-05-19,29.042980194091797,29.223842358517313,28.946964885228947,29.181417227189105,178532800
2015-05-20,29.04075050354004,29.246174444717788,28.879983348341042,29.027353808455853,145819600
2015-05-21,29.33772087097168,29.391311054384847,28.989393196521394,29.04298337993456,158921600
2015-05-22,29.594511032104492,29.690526387530536,29.33996352778473,29.384623734268693,182384000
2015-05-26,28.9425048828125,29.67712216380999,28.83086120910056,29.607903631243715,282790400
2015-05-27,29.482868194580078,29.531991697476517,29.038528428056164,29.103280278003922,183332800
2015-05-28,29.424802780151367,29.462761215729895,29.272969037837246,29.442666174616694,122933200
2015-05-29,29.089876174926758,29.351121969971384,29.005025890228723,29.301998479577218,203538000
2015-06-01,29.147926330566406,29.337721922416165,29.038517720264473,29.089872851775468,128451200
2015-06-02,29.018434524536133,29.17473503669803,28.875530712403023,28.996104419757735,134670400
2015-06-03,29.054153442382812,29.237250733466112,29.0050299451212,29.174730538241356,123934000
2015-06-04,28.884450912475586,29.156861744311495,28.783972289246318,28.93357440064891,153800400
2015-06-05,28.72591781616211,28.95813858108162,28.661165980173738,28.915713437081244,142507200
2015-06-08,28.53611946105957,28.850955392058644,28.319530493529204,28.781733462637305,210699200
2015-06-09,28.451271057128906,28.59864151199639,28.049354886989374,28.29050390765424,224301600
2015-06-10,28.77727699279785,28.879987273800243,28.54728957345983,28.562919621031597,156349200
2015-06-11,28.7125186920166,29.06754475059088,28.687956947940076,28.844257407020468,141563600
2015-06-12,28.395450592041016,28.654464723898236,28.38205389678882,28.623204632611635,147544800
2015-06-15,28.339630126953125,28.411082010997315,28.06945263717518,28.156534567618184,175955600
2015-06-16,28.491466522216797,28.547288361681776,28.216824026035603,28.364192796378532,125976400
2015-06-17,28.424482345581055,28.5539877230391,28.299440262330396,28.51826263035849,131672400
2015-06-18,28.55398941040039,28.650003051502733,28.406620626119764,28.408853976902844,141628800
2015-06-19,28.268178939819336,28.540589786812227,28.223522150021005,28.516028041358947,218867600
2015-06-22,28.493696212768555,28.594174829480085,28.37535420087142,28.46690111999015,136157200
2015-06-23,28.36419105529785,28.49369812375843,28.330697612965324,28.464671382295435,121075600
2015-06-24,28.605342864990234,28.982699035849468,28.384288863009008,28.404383907031253,221123600
2015-06-25,28.469135284423828,28.84872307346394,28.469135284423828,28.77280619707479,127752400
2015-06-26,28.301671981811523,28.578547822431265,28.248083494105483,28.507095937640774,176267200
2015-06-29,27.80597496032715,28.23915298841273,27.794811614338297,28.01363227545043,196645600
2015-06-30,28.006933212280273,28.16100203350133,27.879659487133807,28.03819330592696,177482800
2015-07-01,28.268178939819336,28.3440975267333,28.13197351632289,28.33516582806417,120955200
2015-07-02,28.232458114624023,28.288279962080306,28.08285426874502,28.230224763732448,108844000
2015-07-06,28.13421058654785,28.185567434798507,27.877429752389688,27.897526502939094,112241600
2015-07-07,28.064983367919922,28.167695329127827,27.636270425362397,28.10964014982004,187787200
2015-07-08,27.368337631225586,27.830542499346144,27.36163928152855,27.794817399779376,243046400
2015-07-09,26.810117721557617,27.701033959654648,26.620323774591252,27.654143810654556,314380000
2015-07-10,27.526866912841797,27.654140646579222,27.064662121527192,27.227662652442298,245418000
2015-07-13,28.058284759521484,28.08061315026347,27.759078872228386,27.917612661107626,165762000
2015-07-14,28.04712677001953,28.216825648745473,27.919853036861934,28.1431404075628,127072400
2015-07-15,28.317302703857422,28.390987940927992,28.040426856633054,28.07168695050287,134596800
2015-07-16,28.694658279418945,28.708058383385907,28.435645819789098,28.522727756552765,144889600
2015-07-17,28.9425048828125,28.9425048828125,28.649999002822348,28.821931214325204,184658800
2015-07-20,29.48955535888672,29.69051256613425,29.183649440933447,29.243937965945232,235600800
2015-07-21,29.194822311401367,29.67935547360729,29.09881038203511,29.66372713010115,307025600
2015-07-22,27.960041046142578,28.02256122890645,27.238822186865725,27.238822186865725,461802400
2015-07-23,27.9466495513916,28.377592563285585,27.924319450351526,28.17886692957112,203998000
2015-07-24,27.79926872253418,28.07614449627151,27.665296683857854,27.982364239552773,168649200
2015-07-27,27.412986755371094,27.600549012105486,27.26785134311559,27.484438638044374,177822000
2015-07-28,27.54918670654297,27.667530407578344,27.36385954058495,27.54918670654297,134472400
2015-07-29,27.46211051940918,27.57598754415561,27.30134335589593,27.49783731287758,148046800
2015-07-30,27.32367515563965,27.36833194670964,27.176304678723376,27.312510106098458,134513200
2015-07-31,27.08475685119629,27.383961089285012,26.99767491900346,27.375029390656604,171540000
2015-08-03,26.44615364074707,27.368329760709486,26.240727989009937,27.129412370118644,279904000
2015-08-04,25.5976619720459,26.280920726034005,25.28729268813971,26.218400539858273,496554400
2015-08-05,25.767364501953125,26.22287097058106,25.03051545197168,25.220309388013096,397250400
2015-08-06,25.823429107666016,26.13071799542475,25.596889351141915,26.011840324697488,211612000
2015-08-07,25.910907745361328,26.07464606067443,25.682124507072878,25.700068760225193,154681600
2015-08-10,26.85296630859375,26.913526037008136,26.137454888530378,26.137454888530378,219806400
2015-08-11,25.455581665039062,26.507539920424335,25.419694871898546,26.42454903744614,388331200
2015-08-12,25.848114013671875,25.888487742385227,24.589801465240935,25.240266333952174,404870000
2015-08-13,25.827922821044922,26.10829540548688,25.69110086293657,26.027547964266923,194143200
2015-08-14,26.00960922241211,26.088113220447664,25.572228582457733,25.641760450537966,171718000
2015-08-17,26.278759002685547,26.388664562359022,25.90642343750448,26.02754458360224,163538800
2015-08-18,26.130720138549805,26.341560831476333,26.020814584501316,26.115019345114305,138242800
2015-08-19,25.79652214050293,26.135211002376796,25.72250336489135,26.041006221375795,193146000
2015-08-20,25.267175674438477,25.648481674930427,25.038390705136656,25.587921954384836,274006400
2015-08-21,23.72176170349121,25.098951562027775,23.697088781656007,24.769233162283008,513102000
2015-08-24,23.12961769104004,24.40363080241053,20.635422526171478,21.279158605812704,648825200
2015-08-25,23.2686767578125,24.921753826886736,23.214845710679146,24.921753826886736,414406400
2015-08-26,24.603260040283203,24.648118977427398,23.562516954957292,24.02008358985611,387098400
2015-08-27,25.327735900878906,25.39951120986132,24.67727120064296,25.172971406945223,338464400
2015-08-28,25.410720825195312,25.415206032277094,25.0181993221083,25.159506447166763,212657600
2015-08-31,25.29184913635254,25.68885594036272,25.121382135566,25.12811080340812,224917200
2015-09-01,24.16138458251953,25.09446351743567,24.080637153090667,24.706428875535263,307383600
2015-09-02,25.19763946533203,25.19763946533203,24.47764300591158,24.724372203967487,247555200
2015-09-03,24.75577735900879,25.296334790713942,24.68175858892311,25.231288148328805,212935600
2015-09-04,24.509048461914062,24.7737202433098,24.33858316703833,24.441760070123664,199985200
2015-09-08,25.1909122467041,25.246986756530266,24.744559627640125,25.065305892296124,219374400
2015-09-09,24.70642852783203,25.574460815088862,24.6211941806021,25.516144558967323,340043200
2015-09-10,25.249229431152344,25.408480828757018,24.65035409552812,24.733343272285687,251571200
2015-09-11,25.61707878112793,25.61707878112793,25.067549271104706,25.07427793846086,199662000
2015-09-14,25.86380958557129,26.218200942508812,25.762876139817724,26.14866908926784,233453600
2015-09-15,26.08138084411621,26.137455364923568,25.664186272408795,26.002876857237627,173364800
2015-09-16,26.110538482666016,26.139696614967626,25.892969086526172,26.074649970979333,148694000
2015-09-17,25.552030563354492,26.12847641838841,25.50717164291733,25.94231035844189,256450400
2015-09-18,25.446613311767578,25.6372680249508,25.09222369020749,25.168484206474112,297141200
2015-09-21,25.841379165649414,25.877267676484564,25.49371820104041,25.49595994952382,200888000
2015-09-22,25.435401916503906,25.610354140303222,25.238018516313087,25.430914996722205,201384800
2015-09-23,25.641756057739258,25.731475630663425,25.41297277247823,25.486989837226535,143026800
2015-09-24,25.794273376464844,25.906422391145128,25.2043701752995,25.401751825083856,200878000
2015-09-25,25.729228973388672,26.173339862981717,25.57446277210865,26.117265350779775,224607600
2015-09-28,25.220073699951172,25.697827938171578,25.220073699951172,25.53633306574261,208436000
2015-09-29,24.461946487426758,25.460073906130113,24.1927894932025,25.30755115306745,293461600
2015-09-30,24.74007797241211,25.018207101936135,24.387930068586687,24.710918127909963,265892000
2015-10-01,24.578588485717773,24.587560615900017,24.06943079324339,24.46419596496776,255716400
2015-10-02,24.75801658630371,24.899325444124337,24.123254445270266,24.22643133643209,232079200
2015-10-05,24.847736358642578,24.98007309082527,24.464186919279005,24.64586778233064,208258800
2015-10-06,24.966609954833984,25.063058163757287,24.621190827789093,24.814087245635694,192787200
2015-10-07,24.847736358642578,25.0697909369566,24.540449142000504,25.063062269622574,187062400
2015-10-08,24.560636520385742,24.715402722774396,24.271291830000063,24.715402722774396,247918400
2015-10-09,25.148300170898438,25.18418697216761,24.55839515284925,24.672787647458016,211064400
2015-10-12,25.031661987304688,25.289605086536547,24.99577518923133,25.285119878499245,121868800
2015-10-13,25.07427978515625,25.222315611668947,24.82530880709283,24.856710397906387,132197200
2015-10-14,24.719884872436523,25.013714734523628,24.57409081545337,24.962127147615472,177849600
2015-10-15,25.089977264404297,25.14380831136145,24.782688353476704,24.881380032279928,150694000
2015-10-16,24.906057357788086,25.121383294965348,24.79166486541758,25.072037446834603,156930400
2015-10-19,25.060827255249023,25.065312464257488,24.69746372025096,24.852229955552506,119036800
2015-10-20,25.518388748168945,25.608108311660388,24.85671017602895,24.973344410686988,195871200
2015-10-21,25.516145706176758,25.92436807367214,25.50268666001744,25.569976757039264,167180800
2015-10-22,25.906429290771484,25.906429290771484,25.59241162378314,25.64400093722937,166616400
2015-10-23,26.709407806396484,26.743052850607732,26.09258827046971,26.175577440098355,237467600
2015-10-26,25.857086181640625,26.496335461162026,25.77633872409489,26.48512158227216,265335200
2015-10-27,25.693344116210938,26.13969678790186,25.56773603573498,25.883997129847085,279537600
2015-10-28,26.752031326293945,26.75876170617066,26.032034692755182,26.227174638974653,342205600
2015-10-29,27.03464698791504,27.07053550169343,26.527732853975635,26.624181095681912,204909200
2015-10-30,26.803617477416992,27.18941040444977,26.792401890203436,27.1378210990291,197461200
2015-11-02,27.180442810058594,27.220816534999198,26.828294874677244,27.095210151298936,128813200
2015-11-03,27.49221420288086,27.698568015313565,27.0727761984996,27.09296391453022,182076000
2015-11-04,27.36435890197754,27.77258123681901,27.279126268991515,27.61781505280359,179544400
2015-11-05,27.23821449279785,27.63692237202805,27.0715239466286,27.44770463648238,158210800
2015-11-06,27.26975440979004,27.438698042862917,27.170641980357402,27.281018006094968,132169200
2015-11-09,27.15938377380371,27.438703488044858,27.04225025447157,27.24723434294878,135485600
2015-11-10,26.303388595581055,26.59622482431154,26.143455544640954,26.332673249603893,236511600
2015-11-11,26.154727935791016,26.449815607494255,25.95199522605524,26.21329554495548,180872000
2015-11-12,26.066879272460938,26.314662949632865,26.051111267147732,26.188518907127232,130102400
2015-11-13,25.30550193786621,26.03308658156117,25.289733934743825,25.949740440152322,183249600
2015-11-16,25.719972610473633,25.733487547937305,25.003651708986375,25.089249177228126,152426800
2015-11-17,25.609601974487305,25.91595322409796,25.526255832645884,25.88666856201623,110467600
2015-11-18,26.4205322265625,26.46558317527937,26.01731987678746,26.075887484986215,186698800
2015-11-19,26.756166458129883,26.974667168623625,26.30114568878998,26.499372269334888,173183200
2015-11-20,26.873302459716797,27.012961436091665,26.77193524417832,26.850775266096967,137148400
2015-11-23,26.524147033691406,26.970158924702098,26.43179036771993,26.866538663852005,129930000
2015-11-24,26.778688430786133,26.884560036961126,26.38223532153861,26.42953932712212,171212800
2015-11-25,26.58722496032715,26.857535830351882,26.562446420943623,26.85302970396378,85553200
2015-11-27,26.537660598754883,26.67281685596777,26.49035659616365,26.64578526080855,52185600
2015-11-30,26.64803695678711,26.898073613791787,26.52414430022331,26.5782057691861,156721200
2015-12-01,26.43178939819336,26.762919139912682,26.323666453091068,26.749404201420703,139409600
2015-12-02,26.193021774291992,26.605244669983524,26.14797082421379,26.431794903156916,133546400
2015-12-03,25.949737548828125,26.307898892106483,25.728985529710997,26.253837418650917,166278000
2015-12-04,26.81247901916504,26.86203609027978,25.92946742765108,25.970013965964647,231108000
2015-12-07,26.643535614013672,26.999443928947482,26.537664000962682,26.80121736144958,128336800
2015-12-08,26.63227653503418,26.71562096536293,26.32367219633195,26.472341707929797,137238000
2015-12-09,26.044342041015625,26.510626237487795,25.922702461251202,26.499362645097733,185445600
2015-12-10,26.168237686157227,26.341687416196915,26.019568207563573,26.138954746675367,116850800
2015-12-11,25.494722366333008,25.99254276690341,25.42038675014256,25.947491815712386,187544800
2015-12-14,25.337032318115234,25.38208325152476,24.731087467834275,25.269454199417993,257274800
2015-12-15,24.888776779174805,25.409124363518714,24.857240770255004,25.215402183820736,213292400
2015-12-16,25.080242156982422,25.226660301473622,24.508087955539885,25.019423211298896,224954000
2015-12-17,24.548635482788086,25.285228923308203,24.548635482788086,25.23341878938219,179091200
2015-12-18,23.88412094116211,24.670271389359083,23.834563874077595,24.53286550142011,385813200
2015-12-21,24.176958084106445,24.185968616497497,23.780503251816764,24.1656944889718,190362400
2015-12-22,24.154428482055664,24.264804477451136,23.978725708349995,24.192721949232027,131157600
2015-12-23,24.465290069580078,24.519351549372036,24.147675223812477,24.163443227026107,130629600
2015-12-24,24.33463478088379,24.553135435419996,24.316613718562987,24.553135435419996,54281600
2015-12-28,24.062076568603516,24.2580517863807,23.917911483773185,24.23552459552697,106816800
2015-12-29,24.49457359313965,24.65000228462855,24.071088840671305,24.09361431456941,123724800
2015-12-30,24.17470932006836,24.48556500921053,24.14317331038366,24.45853512581429,100855200
2015-12-31,23.710674285888672,24.10938047094601,23.611560146030712,24.104876063944907,163649200
2016-01-04,23.730947494506836,23.735453620243067,22.976332980529655,23.113740599566555,270597600
2016-01-05,23.136266708374023,23.843577233061005,23.068690287724074,23.821051759511022,223164000
2016-01-06,22.68349838256836,23.059680854996756,22.49653539645649,22.65196237437679,273829600
2016-01-07,21.72614860534668,22.555098693762698,21.72164419837296,22.2284750527924,324377600
2016-01-08,21.841032028198242,22.325337438994353,21.7959810814847,22.199193413329677,283192000
2016-01-11,22.194686889648438,22.31407344302432,21.926629121332716,22.293801032941662,198957600
2016-01-12,22.51679801940918,22.681237177993744,22.26450834496991,22.649701183511684,196616800
2016-01-13,21.93789291381836,22.793874642374632,21.91762050355392,22.597899416901196,249758400
2016-01-14,22.41769790649414,22.63394731591552,21.566222086764018,22.066295623706186,252680400
2016-01-15,21.879329681396484,22.00997985782293,21.48062339926229,21.669839473879524,319335600
2016-01-19,21.773452758789062,22.221715978686518,21.51215249001138,22.167654505988224,212350800
2016-01-20,21.802738189697266,22.118099967207257,21.043617548233343,21.42205133752865,289337600
2016-01-21,21.692367553710938,22.048274239785737,21.386016233066,21.863562565742512,208646000
2016-01-22,22.845680236816406,22.85469076868208,22.15864393824545,22.217209817497473,263202000
2016-01-25,22.399673461914062,22.870462222533124,22.34786332551053,22.868209159580758,207178000
2016-01-26,22.523561477661133,22.724041089583306,22.091066250947,22.510046538883586,300308000
2016-01-27,21.043622970581055,21.766701666722668,21.02560190011789,21.633800138870562,533478800
2016-01-28,21.19454002380371,21.29140110397176,20.811601828860308,21.12696360512257,222715200
2016-01-29,21.926626205444336,21.926626205444336,21.253104857792184,21.352218987904827,257666000
2016-02-01,21.72163963317871,21.784711629055188,21.489624054668962,21.730650163815778,163774000
2016-02-02,21.282394409179688,21.633796633351107,21.237341740322073,21.494135937767894,149428800
2016-02-03,21.703617095947266,21.813993081224964,21.19228197679382,21.399519011604202,183857200
2016-02-04,21.878009796142578,22.043341274884668,21.558673279542926,21.710414757132185,185886800
2016-02-05,21.2936954498291,21.950489233076475,21.218958199443556,21.859896689195967,185672400
2016-02-08,21.51791000366211,21.67418035345721,21.071743199945878,21.092125612911335,216085600
2016-02-09,21.513376235961914,21.728533687948552,21.273307525570605,21.354840621157955,177324800
2016-02-10,21.350311279296875,21.821391030393816,21.311810017462367,21.724004367695013,169374400
2016-02-11,21.221221923828125,21.45223299889895,20.969828433379384,21.241606067115114,200298800
2016-02-12,21.28689956665039,21.402405093828406,21.06494966663968,21.332196698832412,161405600
2016-02-16,21.887075424194336,21.93463612193744,21.427320284768577,21.520176391435847,196231600
2016-02-17,22.222265243530273,22.24264765726417,21.77609842299308,21.893867511909757,179452800
2016-02-18,21.80101203918457,22.396655094579923,21.762509043401412,22.38533037913035,156084000
2016-02-19,21.751182556152344,21.914248756098978,21.696827732139703,21.74212313083212,141496800
2016-02-22,21.941425323486328,21.945955900104785,21.724004299335455,21.8123315363996,137123200
2016-02-23,21.445432662963867,21.855361692028687,21.413725540710708,21.832713994406227,127770400
2016-02-24,21.764780044555664,21.828194320735715,21.135164405468807,21.28464239467273,145022800
2016-02-25,21.914249420166016,21.914249420166016,21.572263447576336,21.753448503653868,110330800
2016-02-26,21.94822120666504,22.199612916119857,21.873482243576703,22.01389901650893,115964400
2016-02-29,21.89839744567871,22.24717758078485,21.889338019426862,21.9368987113174,140865200
2016-03-01,22.768085479736328,22.822440318526837,22.063730952746134,22.115822230522703,201628400
2016-03-02,22.81791114807129,22.8496182809128,22.566517646321344,22.76355631004429,132678400
2016-03-03,22.987773895263672,23.035334599421994,22.74996864656273,22.779412221453114,147822800
2016-03-04,23.329757690429688,23.49735278309212,22.958329794308,23.184810303060697,184220400
2016-03-07,23.071565628051758,23.28898666744624,22.865467575179874,23.189334709757958,143315600
2016-03-08,22.881319046020508,23.04665053089118,22.73863698794127,22.824698934859256,126247600
2016-03-09,22.901704788208008,23.005885592690777,22.70919501445261,22.944734900725788,108806800
2016-03-10,22.91302490234375,23.155358895590112,22.68201562186655,22.967381450145442,134054400
2016-03-11,23.159894943237305,23.164423792669737,22.987769290352173,23.155364365895892,109632800
2016-03-14,23.218774795532227,23.307103760030373,23.05117974763284,23.080623311768452,100304400
2016-03-15,23.685331344604492,23.82121930039907,23.519999817649868,23.544912811134935,160270800
2016-03-16,24.000131607055664,24.077134124384102,23.68758750566512,23.692118081924775,153214000
2016-03-17,23.961637496948242,24.113379016653425,23.771392979183542,23.898221505753956,137682800
2016-03-18,23.988807678222656,24.120166747508094,23.823477925422555,24.083929047880954,176820800
2016-03-21,23.986549377441406,24.380624943797773,23.81215843358732,23.991078226933524,142010800
2016-03-22,24.16999626159668,24.299090061591315,23.828010264874134,23.83706969110818,129777600
2016-03-23,24.03636932373047,24.249261497777155,23.98427978832034,24.1156388628559,102814000
2016-03-24,23.932193756103516,24.063552859351564,23.755539244519138,23.886898347767186,104532000
2016-03-28,23.823482513427734,24.049962995987833,23.79403894483319,24.00693115137055,77645600
2016-03-29,24.38741111755371,24.412324101396788,23.75326526539828,23.755530553359044,124760400
2016-03-30,24.813196182250977,25.00796949675472,24.595775169576513,24.607099882616183,182404400
2016-03-31,24.684101104736328,24.890199121448514,24.65918811968522,24.849432575720197,103553600
2016-04-01,24.910585403442383,24.912850691865195,24.50518517119843,24.636544253180922,103496000
2016-04-04,25.16651153564453,25.408845579897044,24.97400174550099,25.007974163050374,149424800
2016-04-05,24.86981964111328,25.078182984908835,24.781492396815462,24.80187653745049,106314800
2016-04-06,25.130273818969727,25.134804396192514,24.73166769090215,24.964944036425578,105616400
2016-04-07,24.582197189331055,25.007979968114043,24.487075780439536,24.901533841440962,127207600
2016-04-08,24.60936737060547,24.8607590890533,24.498390702204215,24.665987485047786,94326800
2016-04-11,24.69089698791504,25.051001788643912,24.647866878980267,24.679574002577947,117630000
2016-04-12,25.01250457763672,25.026092853404545,24.609369602707936,24.763374669167092,108929200
2016-04-13,25.37487030029297,25.442813399819443,25.094035020850985,25.094035020850985,133029200
2016-04-14,25.388456344604492,25.454135877913863,25.214067170437854,25.27974670374722,101895600
2016-04-15,24.87887954711914,25.433757741234675,24.8517029962933,25.390725898548595,187756000
